customer_id,first_name,last_name,gender,age,email,phone,city_id,customer_type,registration_date,preferred_contact,occupation,annual_income,marital_status
CUS001139,Ananya,Patel,Female,44,ananya.patel1139@gmail.com,9881990426,C244,Premium,09-09-2024,Phone,Doctor,1873434,married
CUS001140,Rahul,Singh,Female,53,rahul.singh1140@gmail.com,9516624960,C008,premium,18-12-2024,Phone,,2024834,married
CUS001141,Aarav,Sharma,Male,61,aarav.sharma1141@gmail.com,9783734205,C175,Returning,20-04-2024,Phone,Doctor,1345522,married
CUS001142,Priya,Nair,Male,61,priya.nair1142@gmail.com,9749869058,C118,Returning,09-06-2024,WhatsApp,Teacher,1520971,Married
CUS001143,Vikram,Nair,male,28,vikram.nair1143@gmail.com,9496089787,C217,Premium,11-04-2024,Phone,Teacher,2047496,married
CUS001144,Aarav,Nair,Male,61,aarav.nair1144@gmail.com,9347402423,C186,Premium,12-04-2024,WhatsApp,Teacher,734171,Single
CUS001145,Aarav,Sharma,Male,60,aarav.sharma1145@gmail.com,9801180209,C083,Returning,06-04-2024,WhatsApp,Teacher,2908906,married
CUS001146,Aarav,Nair,male,30,aarav.nair1146@gmail.com,9615996818,C016,Premium,23-08-2024,WhatsApp,Teacher,2603542,Single
CUS001147,Priya,Iyer,FEMALE,63,priya.iyer1147@gmail.com,9187605820,C031,premium,22-05-2024,Phone,Teacher,2515835,married
CUS001148,Priya,Singh,male,49,priya.singh1148@gmail.com,9597437755,C224,Returning,07-10-2024,WhatsApp,Doctor,1379247,Married
CUS001149,Ananya,Sharma,FEMALE,44,ananya.sharma1149@gmail.com,9269509972,C058,Returning,13-08-2024,Email,Engineer,2837489,married
CUS001150,Ananya,Iyer,Female,46,ananya.iyer1150@gmail.com,9427872938,C189,New,04-03-2024,Phone,Teacher,2953208,Single
CUS001151,Priya,Singh,male,63,priya.singh1151@gmail.com,9614256641,C037,Returning,15-12-2024,WhatsApp,Doctor,1271036,married
CUS001152,Ananya,Iyer,male,24,ananya.iyer1152@gmail.com,9837308148,C067,Premium,22-12-2024,Email,Teacher,551497,married
CUS001153,Sneha,Nair,FEMALE,56,sneha.nair1153@gmail.com,9348083515,C010,premium,28-07-2024,WhatsApp,Business,2041520,married
CUS001154,Priya,Sharma,Female,33,priya.sharma1154@gmail.com,9334686592,C123,Premium,21-11-2024,WhatsApp,Engineer,497455,Single
CUS001155,Rahul,Sharma,Female,42,rahul.sharma1155@gmail.com,,C196,Returning,18-08-2024,WhatsApp,Engineer,1647391,Married
CUS001156,Rahul,Sharma,Female,58,rahul.sharma1156@gmail.com,9413681874,C072,Returning,20-06-2024,Email,Engineer,880857,Married
CUS001157,Priya,Patel,male,64,priya.patel1157@gmail.com,9857882043,C084,New,09-01-2024,WhatsApp,Teacher,2806351,Single
CUS001158,Priya,Iyer,MALE,59,priya.iyer1158@gmail.com,9585863936,C084,Premium,06-10-2024,WhatsApp,Business,1586534,Married
CUS001159,Priya,Iyer,Female,43,priya.iyer1159@gmail.com,9198158861,C080,New,01-06-2024,Email,Business,2892496,Married
CUS001160,Priya,Sharma,Female,51,,9372683321,C055,New,20-01-2024,Email,Doctor,2189314,married
CUS001161,Aarav,Iyer,Male,64,aarav.iyer1161@gmail.com,9122400747,C239,premium,10-03-2024,Email,Business,1120510,Single
CUS001162,Ananya,Singh,Female,26,ananya.singh1162@gmail.com,9414514198,C128,Returning,02-09-2024,WhatsApp,Business,1862702,Single
CUS001163,Ananya,Nair,MALE,44,ananya.nair1163@gmail.com,9713333014,C018,New,05-08-2024,WhatsApp,Teacher,2068110,married
CUS001164,Rahul,Sharma,male,35,rahul.sharma1164@gmail.com,9878989583,C183,Premium,03-12-2024,Email,Business,672134,Single
CUS001165,Ananya,Reddy,Male,62,ananya.reddy1165@gmail.com,9267945870,C105,premium,01-09-2024,WhatsApp,Business,2664402,Single
CUS001166,Rahul,Patel,male,61,rahul.patel1166@gmail.com,9326713212,C023,Premium,16-02-2024,Email,Doctor,1644336,Single
CUS001167,Vikram,Sharma,FEMALE,36,vikram.sharma1167@gmail.com,9595210974,C182,Returning,06-01-2024,Phone,Doctor,1050536,married
CUS001168,Priya,Sharma,Male,58,priya.sharma1168@gmail.com,9294273350,C021,Premium,04-03-2024,WhatsApp,Teacher,1352589,Single
CUS001169,Vikram,Patel,Male,62,vikram.patel1169@gmail.com,9352765987,C113,Premium,14-09-2024,Email,Doctor,709825,Married
CUS001170,Priya,Reddy,Female,64,priya.reddy1170@gmail.com,9925135526,C244,New,25-08-2024,WhatsApp,Doctor,1474077,Married
CUS001171,Sneha,Reddy,FEMALE,45,sneha.reddy1171@gmail.com,9607748172,C061,New,06-07-2024,Phone,Doctor,1540812,Married
CUS001172,Priya,Iyer,MALE,57,priya.iyer1172@gmail.com,9253455062,C209,premium,06-02-2024,Email,Engineer,1299995,Married
CUS001173,Aarav,Sharma,Male,51,aarav.sharma1173@gmail.com,9835097519,C210,premium,17-03-2024,WhatsApp,Engineer,2238300,Single
CUS001174,Vikram,Reddy,FEMALE,58,vikram.reddy1174@gmail.com,9100647881,C051,Returning,25-02-2024,Phone,Doctor,419909,Married
CUS001175,Priya,Iyer,male,33,priya.iyer1175@gmail.com,9634745540,C022,Premium,27-02-2024,WhatsApp,Engineer,813106,Married
CUS001176,Aarav,Reddy,FEMALE,48,aarav.reddy1176@gmail.com,9402192177,C161,premium,13-03-2024,Email,Teacher,362802,Married
CUS001177,Sneha,Nair,Female,53,sneha.nair1177@gmail.com,9841943821,C176,Premium,14-05-2024,Email,Doctor,1588148,Single
CUS001178,Vikram,Singh,Female,22,vikram.singh1178@gmail.com,9557528476,C053,New,04-04-2024,Email,Teacher,2683938,married
CUS001179,Vikram,Iyer,MALE,65,vikram.iyer1179@gmail.com,9310729074,C139,Returning,17-09-2024,WhatsApp,Engineer,416538,Married
CUS001180,Priya,Reddy,Female,54,priya.reddy1180@gmail.com,9938442935,C060,New,27-02-2024,Email,Engineer,2276566,married
CUS001181,Rahul,Sharma,MALE,24,rahul.sharma1181@gmail.com,9517914941,C131,Returning,03-10-2024,WhatsApp,Business,869242,Married
CUS001182,Priya,Iyer,FEMALE,57,priya.iyer1182@gmail.com,9613033917,C132,premium,26-09-2024,Phone,Business,357669,Single
CUS001183,Sneha,Sharma,male,38,sneha.sharma1183@gmail.com,9801547691,C164,Premium,07-06-2024,Email,Engineer,2096252,Married
CUS001184,Vikram,Sharma,Female,59,vikram.sharma1184@gmail.com,9944601973,C084,Returning,09-10-2024,Email,Business,1545560,married
CUS001185,Ananya,Nair,male,58,ananya.nair1185@gmail.com,9730784368,C199,Premium,26-05-2024,WhatsApp,Engineer,2267632,married
CUS001186,Vikram,Nair,Male,61,vikram.nair1186@gmail.com,9659245658,C094,Returning,09-09-2024,Email,Engineer,750047,Married
CUS001187,Priya,Singh,Male,48,priya.singh1187@gmail.com,9502962211,C238,Returning,27-09-2024,Phone,Doctor,638657,married
CUS001188,Sneha,Iyer,Male,46,sneha.iyer1188@gmail.com,98 52322185,C175,Returning,24-09-2024,Email,Business,2575772,Single
CUS001189,Rahul,Sharma,MALE,37,rahul.sharma1189@gmail.com,9276369299,C128,premium,28-12-2024,Email,Business,2977006,married
CUS001190, Aarav,Patel,male,38,aarav.patel1190@gmail.com,9197226769,C091,Premium,27-02-2024,WhatsApp,Doctor,2484251,Married
CUS001191,Sneha,Nair,MALE,42,sneha.nair1191@gmail.com,9544363808,C095,Premium,06-01-2024,Phone,Teacher,1678849,Single
CUS001192,Vikram,Reddy,FEMALE,61,vikram.reddy1192@gmail.com,9438065541,C204,New,08-03-2024,Email,Teacher,496702,Married
CUS001193,Ananya,Singh,MALE,55,ananya.singh1193@gmail.com,9567270129,C043,Returning,20-09-2024,Email,Teacher,1595788,Single
CUS001194,Priya,Singh,Male,62,priya.singh1194@gmail.com,9107521286,C112,Returning,14-11-2024,WhatsApp,Business,2289758,Married
CUS001195,Ananya,Nair,FEMALE,60,ananya.nair1195@gmail.com,9401173967,C079,Returning,06-04-2024,WhatsApp,Business,1274585,married
CUS001196,Rahul,Reddy,Female,45,rahul.reddy1196@gmail.com,9693166057,C019,Returning,04-11-2024,WhatsApp,Doctor,1312415,married
CUS001197,Rahul,Iyer,male,49,rahul.iyer1197@gmail.com,9665218580,C109,New,13-06-2024,Email,Engineer,1980964,Single
CUS001198,Aarav,Nair,FEMALE,26,aarav.nair1198@gmail.com,9825461852,C026,premium,13-12-2024,WhatsApp,Engineer,2360806,Single
CUS001199,Priya,Singh,FEMALE,52,priya.singh1199@gmail.com,9399348746,C075,New,16-09-2024,Email,Business,854923,Single
CUS001200,Sneha,Singh,male,54,,9705064606,C181,Premium,25-02-2024,Phone,,1844890,Single
CUS001201,Priya,Nair,FEMALE,43,priya.nair1201@gmail.com,9509859113,C230,Returning,05-05-2024,Email,Engineer,2261575,Married
CUS001202,Priya,Sharma,Female,41,priya.sharma1202@gmail.com,9312799168,C218,Premium,08-04-2024,Phone,Business,2141964,Single
CUS001203,Aarav,Iyer,male,52,aarav.iyer1203@gmail.com,9325566182,C076,premium,25-05-2024,Email,Teacher,1318538,married
CUS001204,Ananya,Reddy,Male,35,ananya.reddy1204@gmail.com,9196897994,C178,Premium,16-10-2024,Phone,Doctor,2589260,Single
CUS001205,Ananya,Nair,MALE,32,ananya.nair1205@gmail.com,9327160355,C034,Premium,28-07-2024,WhatsApp,Teacher,725647,Single
CUS001206,Sneha,Patel,MALE,30,sneha.patel1206@gmail.com,9977406534,C183,New,20-07-2024,Phone,Teacher,2626956,married
CUS001207,Ananya,Reddy,MALE,38,ananya.reddy1207@gmail.com,9167771778,C208,premium,02-08-2024,Email,Doctor,2587517,Married
CUS001208,Aarav,Nair,Male,26,aarav.nair1208@gmail.com,9951376515,C242,New,24-07-2024,Phone,Engineer,2751469,Single
CUS001209,Priya,Reddy,FEMALE,31,priya.reddy1209@gmail.com,9688644843,C111,Premium,25-10-2024,WhatsApp,Engineer,592833,Married
CUS001210,Sneha,Iyer,MALE,24,sneha.iyer1210@gmail.com,,C041,Returning,10-11-2024,Phone,Engineer,720726,married
CUS001211,Sneha,Nair,MALE,61,sneha.nair1211@gmail.com,9553486229,C218,Premium,28-06-2024,Email,Doctor,1064303,married
CUS001212,Ananya,Nair,Female,38,ananya.nair1212@gmail.com,9728146015,C218,New,23-12-2024,Phone,Business,2855322,Married
CUS001213,Aarav,Iyer,Female,29,aarav.iyer1213@gmail.com,9447251744,C236,premium,08-12-2024,Email,Teacher,1264685,married
CUS001214,Ananya,Sharma,FEMALE,29,ananya.sharma1214@gmail.com,9557095098,C102,New,05-06-2024,WhatsApp,Engineer,1645097,Married
CUS001215,Rahul,Sharma,Female,55,rahul.sharma1215@gmail.com,9564381010,C223,Premium,28-02-2024,Email,Engineer,2372616,Single
CUS001216,Rahul,Patel,Female,56,rahul.patel1216@gmail.com,9190844877,C250,New,21-03-2024,Email,Engineer,2383729,Married
CUS001217,Aarav,Nair,FEMALE,43,aarav.nair1217@gmail.com,9192662760,C156,Premium,07-04-2024,Phone,Engineer,2640234,Married
CUS001218,Ananya,Reddy,Male,40,ananya.reddy1218@gmail.com,9909348925,C207,premium,12-04-2024,Phone,Business,559872,Married
CUS001219,Vikram,Sharma,male,30,vikram.sharma1219@gmail.com,9730078841,C213,New,28-07-2024,Email,Doctor,938053,married
CUS001220,Priya,Sharma,male,22,priya.sharma1220@gmail.com,9776220662,C217,Returning,24-11-2024,Email,Teacher,1197769,Single
CUS001221,Rahul,Sharma,male,41,rahul.sharma1221@gmail.com,98 81729213,C169,Premium,26-10-2024,Phone,Engineer,2998044,Married
CUS001222,Ananya,Iyer,Male,38,ananya.iyer1222@gmail.com,9708830511,C016,New,11-06-2024,Email,Doctor,2828190,Married
CUS001223,Sneha,Sharma,male,23,sneha.sharma1223@gmail.com,9254534081,C199,Returning,02-11-2024,WhatsApp,Engineer,1794132,Single
CUS001224,Priya,Reddy,FEMALE,46,priya.reddy1224@gmail.com,9436977418,C125,New,16-06-2024,Email,Engineer,2052456,Married
CUS001225,Aarav,Nair,FEMALE,56,aarav.nair1225@gmail.com,9616839567,C051,Returning,23-11-2024,WhatsApp,Engineer,1538205,Single
CUS001226,Ananya,Nair,Male,61,ananya.nair1226@gmail.com,9515133642,C049,Premium,09-09-2024,Phone,Engineer,459512,Married
CUS001227,Ananya,Reddy,male,51,ananya.reddy1227@gmail.com,9630330030,C065,New,08-05-2024,Phone,Teacher,1531360,married
CUS001228,Vikram,Singh,Male,53,vikram.singh1228@gmail.com,9372918521,C239,New,13-05-2024,WhatsApp,Engineer,1640925,married
CUS001229,Vikram,Patel,Male,52,vikram.patel1229@gmail.com,9909571882,C050,premium,11-10-2024,WhatsApp,Teacher,2544019,married
CUS001230,Aarav,Iyer,Female,55,aarav.iyer1230@gmail.com,9481505721,C079,premium,28-05-2024,Email,Engineer,1111401,Single
CUS001231,Rahul,Nair,FEMALE,40,rahul.nair1231@gmail.com,9523216795,C217,Returning,03-05-2024,Phone,Teacher,2774626,married
CUS001232,Priya,Patel,male,28,priya.patel1232@gmail.com,9196852279,C035,Premium,23-09-2024,WhatsApp,Business,681430,married
CUS001233,Priya,Iyer,Female,35,priya.iyer1233@gmail.com,9918879314,C156,New,24-06-2024,Phone,Engineer,2628601,Single
CUS001234,Sneha,Reddy,Female,44,sneha.reddy1234@gmail.com,9723484459,C185,premium,18-05-2024,WhatsApp,Business,1053229,Married
CUS001235,Ananya,Sharma,male,34,ananya.sharma1235@gmail.com,9559336267,C242,Premium,15-08-2024,Phone,Engineer,1893315,married
CUS001236,Rahul,Sharma,MALE,30,rahul.sharma1236@gmail.com,9921926198,C104,New,19-01-2024,Phone,Doctor,1162920,Married
CUS001237,Ananya,Sharma,FEMALE,32,ananya.sharma1237@gmail.com,9952268750,C117,premium,25-06-2024,Phone,Engineer,2116977,married
CUS001238,Priya,Patel,FEMALE,64,priya.patel1238@gmail.com,9895340887,C043,Returning,02-01-2024,WhatsApp,Teacher,1625478,married
CUS001239,Vikram,Sharma,FEMALE,31,vikram.sharma1239@gmail.com,9818382646,C013,New,24-02-2024,WhatsApp,Teacher,2770154,Married
CUS001240,Ananya,Singh,MALE,50,,9550965919,C018,Returning,14-09-2024,Phone,Doctor,578404,married
CUS001241,Rahul,Sharma,FEMALE,61,rahul.sharma1241@gmail.com,9147191712,C113,New,01-04-2024,Phone,Teacher,2528178,Single
CUS001242,Rahul,Iyer,male,38,rahul.iyer1242@gmail.com,9456765312,C026,premium,10-08-2024,Phone,Business,853779,Married
CUS001243,Ananya,Patel,Male,58,ananya.patel1243@gmail.com,9472153255,C119,premium,11-07-2024,Phone,Engineer,1782879,Single
CUS001244,Sneha,Iyer,male,40,sneha.iyer1244@gmail.com,9833999789,C209,premium,27-04-2024,Email,Teacher,1837145,Single
CUS001245,Ananya,Nair,Female,29,ananya.nair1245@gmail.com,9349440599,C089,Returning,23-04-2024,Email,Business,499648,married
CUS001246,Priya,Sharma,Female,55,priya.sharma1246@gmail.com,9587290099,C175,New,16-11-2024,Email,Doctor,918478,married
CUS001247,Vikram,Iyer,Female,51,vikram.iyer1247@gmail.com,9326145057,C033,premium,15-09-2024,Phone,Business,2497814,Married
CUS001248,Ananya,Iyer,FEMALE,22,ananya.iyer1248@gmail.com,9179811530,C008,Premium,11-05-2024,Phone,Doctor,1804225,Married
CUS001249,Priya,Singh,Female,55,priya.singh1249@gmail.com,9106366170,C235,New,04-10-2024,WhatsApp,Business,818114,married
CUS001250,Aarav,Nair,FEMALE,38,aarav.nair1250@gmail.com,9305985995,C188,Returning,23-08-2024,Email,Engineer,2810545,Married
CUS001251,Sneha,Sharma,MALE,45,sneha.sharma1251@gmail.com,9380473983,C056,Premium,20-08-2024,WhatsApp,Teacher,643652,Married
CUS001252,Aarav,Sharma,male,50,aarav.sharma1252@gmail.com,9709501502,C123,Returning,24-08-2024,Email,Engineer,1389260,Single
CUS001253,Priya,Reddy,MALE,23,priya.reddy1253@gmail.com,9250091774,C034,Premium,01-08-2024,Phone,Business,2234880,Single
CUS001254,Aarav,Sharma,FEMALE,55,aarav.sharma1254@gmail.com,98 42813017,C019,premium,01-03-2024,Email,Engineer,2448106,married
CUS001255,Vikram,Patel,MALE,24,vikram.patel1255@gmail.com,9148990828,C087,premium,15-09-2024,WhatsApp,Business,1645201,Single
CUS001256,Rahul,Singh,male,44,rahul.singh1256@gmail.com,9658851558,C003,Returning,11-07-2024,WhatsApp,Doctor,809712,Single
CUS001257,Priya,Nair,Male,45,priya.nair1257@gmail.com,9291907067,C145,premium,19-08-2024,Email,Business,2564097,Married
CUS001258,Rahul,Patel,FEMALE,43,rahul.patel1258@gmail.com,9517505416,C069,premium,16-07-2024,Email,Business,1451522,married
CUS001259,Sneha,Reddy,male,53,sneha.reddy1259@gmail.com,9951625270,C077,Returning,16-05-2024,Phone,Business,543115,married
CUS001260, Vikram,Nair,male,29,vikram.nair1260@gmail.com,9247760100,C010,Returning,08-09-2024,Email,,2659707,Married
CUS001261,Ananya,Reddy,FEMALE,47,ananya.reddy1261@gmail.com,9870083489,C072,New,05-05-2024,WhatsApp,Engineer,1673865,married
CUS001262,Ananya,Nair,MALE,61,ananya.nair1262@gmail.com,9236597887,C117,premium,26-07-2024,Email,Teacher,637529,Married
CUS001263,Priya,Patel,male,24,priya.patel1263@gmail.com,9273854865,C101,New,02-09-2024,WhatsApp,Doctor,2368129,married
CUS001264,Sneha,Sharma,FEMALE,48,sneha.sharma1264@gmail.com,9290386257,C206,premium,19-03-2024,WhatsApp,Engineer,879292,Married
CUS001265,Vikram,Reddy,male,52,vikram.reddy1265@gmail.com,,C102,New,08-04-2024,Phone,Business,2355863,Single
CUS001266,Ananya,Sharma,Female,31,ananya.sharma1266@gmail.com,9452490782,C076,New,27-10-2024,Email,Engineer,356140,Married
CUS001267,Sneha,Singh,Male,25,sneha.singh1267@gmail.com,9807909850,C165,Premium,04-06-2024,WhatsApp,Doctor,1913404,Married
CUS001268,Rahul,Nair,Male,38,rahul.nair1268@gmail.com,9842840932,C078,Premium,10-11-2024,Phone,Business,1430488,Married
CUS001269,Priya,Nair,male,55,priya.nair1269@gmail.com,9650212508,C122,Returning,24-09-2024,Phone,Doctor,608890,Single
CUS001270,Vikram,Reddy,Female,56,vikram.reddy1270@gmail.com,9741007939,C192,Premium,13-01-2024,Phone,Engineer,1680995,married
CUS001271,Rahul,Iyer,Female,28,rahul.iyer1271@gmail.com,9309762737,C225,premium,13-11-2024,WhatsApp,Engineer,593314,Married
CUS001272,Vikram,Reddy,Female,39,vikram.reddy1272@gmail.com,9632123956,C211,New,10-04-2024,Email,Engineer,1057646,married
CUS001273,Ananya,Iyer,Female,38,ananya.iyer1273@gmail.com,9738503211,C109,Premium,05-08-2024,Email,Doctor,403235,married
CUS001274,Priya,Singh,male,50,priya.singh1274@gmail.com,9779474883,C003,New,26-07-2024,WhatsApp,Engineer,1133852,Single
CUS001275,Priya,Singh,Female,45,priya.singh1275@gmail.com,9831567834,C104,Returning,25-12-2024,WhatsApp,Business,1084611,married
CUS001276,Rahul,Patel,FEMALE,23,rahul.patel1276@gmail.com,9479082019,C052,Returning,08-12-2024,Email,Engineer,2813508,married
CUS001277,Sneha,Iyer,FEMALE,51,sneha.iyer1277@gmail.com,9161191175,C091,New,06-02-2024,Phone,Engineer,791437,Married
CUS001278,Rahul,Singh,Male,34,rahul.singh1278@gmail.com,9416610257,C250,Returning,23-03-2024,Email,Doctor,539660,Married
CUS001279,Aarav,Iyer,Female,41,aarav.iyer1279@gmail.com,9624194792,C126,New,09-07-2024,WhatsApp,Teacher,843055,Single
CUS001280,Priya,Singh,Male,56,,9823354178,C052,premium,01-10-2024,Phone,Business,1757969,married
CUS001281,Priya,Patel,Male,53,priya.patel1281@gmail.com,9435653230,C058,Premium,07-11-2024,Phone,Business,2106023,Single
CUS001282,Rahul,Patel,male,54,rahul.patel1282@gmail.com,9863381209,C086,New,06-05-2024,WhatsApp,Doctor,1946232,Married
CUS001283,Priya,Nair,Male,34,priya.nair1283@gmail.com,9280929935,C121,New,10-12-2024,Email,Teacher,1066518,Married
CUS001284,Ananya,Iyer,FEMALE,47,ananya.iyer1284@gmail.com,9697888784,C179,Premium,20-06-2024,Email,Doctor,695167,married
CUS001285,Rahul,Singh,MALE,29,rahul.singh1285@gmail.com,9808952767,C202,New,28-03-2024,Phone,Teacher,1284940,Single
CUS001286,Vikram,Iyer,MALE,48,vikram.iyer1286@gmail.com,9370083023,C013,New,20-09-2024,Phone,Business,2435893,Married
CUS001287,Priya,Sharma,male,45,priya.sharma1287@gmail.com,98 11479780,C108,premium,19-05-2024,Email,Business,1546881,married
CUS001288,Sneha,Nair,male,38,sneha.nair1288@gmail.com,9107457339,C219,Returning,22-04-2024,WhatsApp,Teacher,1130308,married
CUS001289,Sneha,Reddy,male,33,sneha.reddy1289@gmail.com,9934219407,C085,premium,09-08-2024,Phone,Business,1455731,Married
CUS001290,Vikram,Nair,male,24,vikram.nair1290@gmail.com,9568629775,C090,New,16-07-2024,Phone,Business,2678316,Married
CUS001291,Ananya,Iyer,MALE,39,ananya.iyer1291@gmail.com,9680285575,C123,Premium,15-02-2024,WhatsApp,Business,1383662,Single
CUS001292,Rahul,Reddy,FEMALE,50,rahul.reddy1292@gmail.com,9366025400,C023,premium,04-07-2024,Phone,Business,965450,married
CUS001293,Aarav,Singh,male,58,aarav.singh1293@gmail.com,9491368184,C022,New,21-11-2024,WhatsApp,Engineer,548030,Single
CUS001294,Aarav,Singh,MALE,24,aarav.singh1294@gmail.com,9671415248,C218,premium,10-04-2024,Email,Business,1668216,Single
CUS001295,Sneha,Reddy,MALE,56,sneha.reddy1295@gmail.com,9803729559,C075,Premium,10-10-2024,WhatsApp,Engineer,541188,Single
CUS001296,Priya,Nair,FEMALE,53,priya.nair1296@gmail.com,9962024033,C014,premium,23-04-2024,Phone,Teacher,1042488,Single
CUS001297,Vikram,Nair,MALE,59,vikram.nair1297@gmail.com,9408524442,C188,Returning,20-09-2024,Phone,Business,1313796,married
CUS001298,Priya,Sharma,male,62,priya.sharma1298@gmail.com,9336480875,C229,Returning,17-05-2024,Email,Teacher,2306857,Married
CUS001299,Sneha,Patel,MALE,31,sneha.patel1299@gmail.com,9173711581,C148,New,01-10-2024,WhatsApp,Teacher,2752284,Single
CUS001300,Vikram,Singh,Female,23,vikram.singh1300@gmail.com,9845801358,C229,Premium,13-10-2024,Phone,Engineer,1432461,married
CUS001301,Ananya,Nair,Male,59,ananya.nair1301@gmail.com,9544492416,C021,New,22-04-2024,WhatsApp,Engineer,1560647,Married
CUS001302,Sneha,Sharma,male,38,sneha.sharma1302@gmail.com,9630738340,C157,Returning,21-08-2024,Email,Business,860564,Single
CUS001303,Vikram,Singh,Female,44,vikram.singh1303@gmail.com,9142660094,C071,New,24-11-2024,WhatsApp,Teacher,436928,Married
CUS001304,Ananya,Iyer,Female,33,ananya.iyer1304@gmail.com,9794375290,C175,Returning,23-09-2024,Phone,Doctor,489287,married
CUS001305,Priya,Nair,FEMALE,53,priya.nair1305@gmail.com,9922108198,C202,New,08-06-2024,Phone,Teacher,613509,Single
CUS001306,Priya,Nair,MALE,60,priya.nair1306@gmail.com,9366359068,C148,Returning,08-11-2024,Phone,Engineer,837797,Single
